22:44.6,2.46,-0.05,-63.35,-0.05,112.81,-35,41.8,0
22:44.6,2.46,-0.05,-63.35,-0.05,111.15,-36,42.77,0
22:44.6,2.46,-0.05,-63.35,-0.05,111.15,-36,42.77,0
22:44.6,2.46,-0.05,-64.56,-0.05,109.49,-37,42.09,0
22:44.6,1.57,-0.05,-58.56,-0.05,101.2,-42,42.12,0
22:44.6,1.57,-0.05,-58.56,-0.05,101.2,-42,42.12,0
22:44.6,1.57,-0.05,-58.56,-0.05,99.54,-43,42.1,0
22:44.6,1.57,-0.05,-59.35,-0.05,99.54,-43,42.1,0
22:44.6,0.79,-0.05,-56.76,-0.05,91.24,-48,40.86,0
22:44.6,0.79,-0.05,-56.76,-0.05,89.59,-49,40.93,0
22:44.7,0.79,-0.05,-54.35,-0.05,87.93,-50,272.53,0
22:44.7,0.79,-0.05,-54.35,-0.05,86.27,-51,47.48,0
22:44.7,0.15,-0.05,-52.16,-0.05,79.63,-55,38,0
22:44.7,0.15,-0.05,-52.16,-0.05,77.97,-56,38.14,0
22:44.7,0.15,-0.05,-49.82,-0.05,77.97,-56,38.14,0
22:44.7,0.15,-0.05,-49.82,-0.05,77.97,-57,37.72,0
22:44.7,-0.2,-0.05,-47.14,-0.05,71.34,-60,35.57,0
22:44.7,-0.51,-0.05,-47.14,-0.05,69.68,-61,35.51,0
22:44.7,-0.51,-0.05,-44.57,-0.05,68.02,-62,34.84,0
22:44.7,-0.51,-0.05,-44.57,-0.05,68.02,-62,34.84,0
22:44.7,-0.51,-0.05,-44.57,-0.05,61.38,-66,884.43,0
22:44.7,-0.77,-0.05,-42.21,-0.05,59.72,-67,32.79,0
22:44.7,-1,-0.05,-42.21,-0.05,58.07,-68,31.54,0
22:44.7,-1,-0.05,-40.04,-0.05,58.07,-68,31.54,0
22:44.7,-1,-0.05,-40.04,-0.05,58.07,-68,31.54,0
22:44.7,-1,-0.05,-40.04,-0.05,53.09,-71,29.89,0
22:44.7,-1.19,-0.05,-38.08,-0.05,51.43,-72,28.34,0
22:44.7,-1.34,-0.05,-38.08,-0.05,51.43,-72,28.34,0
22:44.7,-1.34,-0.05,-36.27,-0.05,49.77,-73,28.37,0
22:44.7,-1.34,-0.05,-36.27,-0.05,49.77,-73,28.37,0
22:44.7,-1.49,-0.05,-34.46,-0.05,44.79,-76,26.36,0
22:44.7,-1.49,-0.05,-34.46,-0.05,44.79,-76,26.36,0
22:44.8,-1.63,-0.05,-32.7,-0.05,43.13,-77,26.02,0
22:44.8,-1.63,-0.05,-32.7,-0.05,43.13,-77,26.02,0
22:44.8,-1.63,-0.05,-32.7,-0.05,39.82,-79,25.1,0
22:44.8,-1.74,-0.05,-31.07,-0.05,38.16,-80,24.29,0
22:44.8,-1.76,-0.05,-31.07,-0.05,36.5,-81,23.13,0
22:44.8,-1.76,-0.05,-30.06,-0.05,36.5,-81,23.13,0
22:44.8,-1.76,-0.05,-30.06,-0.05,36.5,-81,23.13,0
22:44.8,-1.76,-0.05,-30.06,-0.05,33.18,-83,21.21,0
22:44.8,-1.72,-0.05,-29.6,-0.05,31.52,-84,21.09,0
22:44.8,-1.61,-0.05,-29.6,-0.05,31.52,-84,21.09,0
22:44.8,-1.61,-0.05,-29.67,-0.05,31.52,-84,21.09,0
22:44.8,-1.61,-0.05,-29.67,-0.05,29.86,-85,19.97,0
22:44.8,-1.48,-0.05,-30.04,-0.05,26.54,-87,18.35,0
22:44.8,-1.48,-0.05,-30.04,-0.05,26.54,-87,18.35,0
22:44.8,-1.33,-0.05,-30.54,-0.05,26.54,-87,18.35,0
22:44.8,-1.33,-0.05,-30.54,-0.05,26.54,-87,18.35,0
22:44.8,-1.33,-0.05,-30.54,-0.05,23.23,-89,17.75,0
22:44.8,-1.16,-0.05,-31.29,-0.05,21.57,-90,18.32,0
22:44.8,-1.16,-0.05,-31.29,-0.05,21.57,-90,18.32,0
22:44.8,-0.98,-0.05,-32.27,-0.05,21.57,-90,18.32,0
22:44.8,-0.98,-0.05,-32.27,-0.05,21.57,-90,18.32,0
22:44.8,-0.98,-0.05,-32.27,-0.05,16.59,-93,22.05,0
22:44.8,-0.77,-0.05,-33.52,-0.05,14.93,-94,19.1,0
22:44.8,-0.77,-0.05,-33.52,-0.05,14.93,-94,19.1,0
22:44.8,-0.54,-0.05,-35.04,-0.05,14.93,-94,19.1,0
22:44.9,-0.54,-0.05,-35.04,-0.05,14.93,-94,19.1,0
22:44.9,-0.29,-0.05,-36.83,-0.05,9.95,-97,19.64,0
22:44.9,-0.29,-0.05,-36.83,-0.05,9.95,-97,19.64,0
22:44.9,-0.29,-0.05,-36.83,-0.05,9.95,-97,19.64,0
22:44.9,-0.02,-0.05,-38.91,-0.05,9.95,-97,19.64,0
22:44.9,-0.02,-0.05,-38.91,-0.05,6.64,-99,18.63,0
22:44.9,0.3,-0.05,-41.48,-0.05,4.98,-100,16.87,0
22:44.9,0.3,-0.05,-41.48,-0.05,4.98,-100,16.87,0
22:44.9,0.3,-0.05,-41.48,-0.05,4.98,-100,16.87,0
22:44.9,0.67,-0.05,-44.65,-0.05,4.98,-100,16.87,0
22:44.9,0.67,-0.05,-44.65,-0.05,1.66,-102,20.29,0
22:44.9,0.84,-0.05,-46.37,-0.05,0,-103,21.43,0
22:44.9,0.84,-0.05,-46.37,-0.05,0,-103,21.43,0
22:44.9,0.84,-0.05,-46.37,-0.05,0,-103,21.43,0
22:44.9,0.89,-0.05,-47.19,-0.05,-1.66,-104,21.4,0
22:44.9,0.89,-0.05,-47.19,-0.05,-4.98,-106,22.88,0
22:44.9,0.99,-0.05,-48.44,-0.05,-6.64,-107,24.48,0
22:44.9,0.99,-0.05,-48.44,-0.05,-6.64,-107,24.48,0
22:44.9,1.04,-0.05,-49.31,-0.05,-8.29,-108,25.08,0
22:44.9,1.04,-0.05,-49.31,-0.05,-8.29,-108,25.08,0
22:44.9,1.04,-0.05,-49.31,-0.05,-11.61,-110,25.54,0
22:44.9,0.98,-0.05,-49.38,-0.05,-13.27,-111,25.73,0
22:44.9,0.98,-0.05,-49.38,-0.05,-13.27,-111,25.73,0
22:45.0,0.95,-0.05,-49.59,-0.05,-14.93,-112,25.68,0
22:45.0,0.95,-0.05,-49.59,-0.05,-14.93,-112,26.85,0
22:45.0,0.91,-0.05,-49.76,-0.05,-19.91,-115,26.62,0
22:45.0,0.91,-0.05,-49.76,-0.05,-19.91,-115,26.62,0
22:45.0,0.91,-0.05,-49.76,-0.05,-21.57,-116,27.77,0
22:45.0,0.8,-0.05,-49.3,-0.05,-21.57,-116,27.77,0
22:45.0,0.8,-0.05,-49.3,-0.05,-28.2,-120,28.03,0
22:45.0,0.67,-0.05,-48.67,-0.05,-29.86,-121,27.88,0
22:45.0,0.67,-0.05,-48.67,-0.05,-29.86,-121,27.88,0
22:45.0,0.67,-0.05,-48.67,-0.05,-29.86,-121,27.88,0
22:45.0,0.53,-0.05,-47.85,-0.05,-31.52,-122,28.25,0
22:45.0,0.35,-0.05,-46.66,-0.05,-36.5,-125,28.88,0
22:45.0,0.35,-0.05,-46.66,-0.05,-36.5,-125,28.88,0
22:45.0,0.35,-0.05,-46.66,-0.05,-38.16,-126,28.71,0
22:45.0,0.16,-0.05,-46.86,-0.05,-38.16,-126,28.71,0
22:45.0,0.16,-0.05,-46.86,-0.05,-44.79,-130,36.97,0
22:45.0,-0.03,-0.05,-43.99,-0.05,-46.45,-131,28.11,0
22:45.0,-0.03,-0.05,-43.99,-0.05,-46.45,-131,28.11,0
22:45.0,-0.03,-0.05,-43.99,-0.05,-46.45,-131,28.11,0
22:45.0,-0.23,-0.05,-44.02,-0.05,-48.11,-132,27.9,0
22:45.0,-0.46,-0.05,-40.56,-0.05,-53.09,-135,27.09,0
22:45.0,-0.46,-0.05,-40.56,-0.05,-53.09,-135,27.09,0
22:45.1,-0.46,-0.05,-40.56,-0.05,-53.09,-135,27.09,0
22:45.1,-0.46,-0.05,-40.38,-0.05,-54.75,-136,26.48,0
22:45.1,-0.87,-0.05,-36.83,-0.05,-61.38,-140,54.73,0
22:45.1,-0.87,-0.05,-36.83,-0.05,-61.38,-140,54.73,0
22:45.1,-0.87,-0.05,-36.83,-0.05,-63.04,-141,51.6,0
22:45.1,-0.87,-0.05,-36.45,-0.05,-63.04,-141,25.08,0
22:45.1,-1.31,-0.05,-32.54,-0.05,-68.02,-144,24.34,0
22:45.1,-1.31,-0.05,-32.54,-0.05,-68.02,-144,24.34,0
22:45.1,-1.31,-0.05,-32.54,-0.05,-68.02,-144,24.34,0
22:45.1,-1.31,-0.05,-31.96,-0.05,-69.68,-145,21.9,0
22:45.1,-1.74,-0.05,-29.56,-0.05,-73,-147,21.9,0
22:45.1,-1.74,-0.05,-29.56,-0.05,-74.65,-148,20.93,0
22:45.1,-1.74,-0.05,-27.18,-0.05,-74.65,-148,20.93,0
22:45.1,-1.74,-0.05,-27.18,-0.05,-74.65,-148,30.84,0
22:45.1,-2.12,-0.05,-24.76,-0.05,-79.63,-151,30.84,0
22:45.1,-2.12,-0.05,-24.76,-0.05,-81.29,-152,17.81,0
22:45.1,-2.12,-0.05,-22.4,-0.05,-81.29,-152,17.81,0
22:45.1,-2.12,-0.05,-22.4,-0.05,-81.29,-152,17.82,0
22:45.1,-2.29,-0.05,-20.05,-0.05,-84.61,-154,14.97,0
22:45.1,-2.45,-0.05,-20.05,-0.05,-84.61,-154,14.97,0
22:45.1,-2.45,-0.05,-17.7,-0.05,-84.61,-154,14.97,0
22:45.1,-2.45,-0.05,-17.7,-0.05,-84.61,-154,14.97,0
22:45.1,-2.45,-0.05,-17.7,-0.05,-87.93,-156,12.33,0
22:45.2,-2.62,-0.05,-15.2,-0.05,-89.59,-157,57.72,0
22:45.2,-2.79,-0.05,-12.62,-0.05,-89.59,-157,57.72,0
22:45.2,-2.79,-0.05,-12.62,-0.05,-89.59,-157,57.72,0
22:45.2,-2.79,-0.05,-12.62,-0.05,-89.59,-157,13.37,0
22:45.2,-2.96,-0.05,-9.96,-0.05,-91.24,-158,13.37,0
22:45.2,-2.96,-0.05,-9.96,-0.05,-91.24,-158,13.37,0
22:45.2,-3.15,-0.05,-7.07,-0.05,-92.9,-159,7.91,0
22:45.2,-3.15,-0.05,-7.07,-0.05,-92.9,-159,7.91,0
22:45.2,-3.15,-0.05,-7.07,-0.05,-92.9,-159,7.91,0
22:45.2,-3.25,-0.05,-4.77,-0.05,-92.9,-159,7.91,0
22:45.2,-3.25,-0.05,-4.77,-0.05,-92.9,-159,7.91,0
22:45.2,-3.25,-0.05,-3.31,-0.05,-92.9,-159,7.91,0
22:45.2,-3.25,-0.05,-3.31,-0.05,-92.9,-159,7.91,0
22:45.2,-3.25,-0.05,-3.31,-0.05,-92.9,-159,7.91,0
22:45.2,-3.17,-0.05,-2.43,-0.05,-92.9,-159,7.91,0
22:45.2,-3.06,-0.05,-2.43,-0.05,-92.9,-159,7.91,0
22:45.2,-3.06,-0.05,-1.86,-0.05,-92.9,-159,7.91,0
22:45.2,-3.06,-0.05,-1.86,-0.05,-92.9,-159,7.91,0
22:45.2,-2.88,-0.05,-1.89,-0.05,-94.56,-160,2.36,0
22:45.2,-2.88,-0.05,-1.89,-0.05,-94.56,-160,2.36,0
22:45.2,-2.67,-0.05,-2.26,-0.05,-94.56,-160,2.36,0
22:45.2,-2.67,-0.05,-2.26,-0.05,-94.56,-160,2.36,0
22:45.3,-2.67,-0.05,-2.26,-0.05,-96.22,-161,6.18,0
22:45.3,-2.45,-0.05,-2.77,-0.05,-96.22,-161,6.18,0
22:45.3,-2.45,-0.05,-2.77,-0.05,-96.22,-161,6.18,0
22:45.3,-2.23,-0.05,-3.42,-0.05,-96.22,-161,6.18,0
22:45.3,-2.23,-0.05,-3.42,-0.05,-96.22,-161,6.18,0
22:45.3,-2.23,-0.05,-3.42,-0.05,-96.22,-161,6.18,0
22:45.3,-2.03,-0.05,-3.98,-0.05,-96.22,-161,6.18,0
22:45.3,-2.03,-0.05,-3.98,-0.05,-96.22,-161,6.18,0
22:45.3,-1.88,-0.05,-4.26,-0.05,-97.88,-162,4.3,0
22:45.3,-1.88,-0.05,-4.26,-0.05,-101.2,-164,165.13,0
22:45.3,-1.77,-0.05,-4.3,-0.05,-131.06,-182,165.74,0
22:45.3,-1.77,-0.05,-4.3,-0.05,-132.72,-184,165.93,0
22:45.3,-1.69,-0.05,-4.11,-0.05,-142.67,-189,165.39,0
22:45.3,-1.69,-0.05,-4.11,-0.05,-144.33,-191,166.67,0
22:45.3,-1.69,-0.05,-4.11,-0.05,-170.88,-206,164.76,0
22:45.3,-1.64,-0.05,-3.76,-0.05,-175.85,-209,165.25,0
22:45.3,-1.64,-0.05,-3.76,-0.05,-175.85,-209,165.25,0
22:45.3,-1.6,-0.05,-3.34,-0.05,-175.85,-209,165.25,0
22:45.3,-1.6,-0.05,-3.34,-0.05,-175.85,-209,165.25,0
22:45.3,-1.56,-0.05,-2.89,-0.05,-175.85,-209,165.25,0
22:45.3,-1.56,-0.05,-2.89,-0.05,-175.85,-209,165.25,0
22:45.3,-1.56,-0.05,-2.89,-0.05,-175.85,-209,165.25,0
22:45.3,-1.54,-0.05,-2.38,-0.05,-175.85,-209,165.25,0
22:45.3,-1.52,-0.05,-1.82,-0.05,-177.51,-210,4.68,0
22:45.4,-1.52,-0.05,-1.82,-0.05,-177.51,-210,4.68,0
22:45.4,-1.52,-0.05,-1.82,-0.05,-177.51,-210,4.68,0
22:45.4,-1.52,-0.05,-1.13,-0.05,-177.51,-210,4.68,0
22:45.4,-1.52,-0.05,-1.13,-0.05,-177.51,-210,4.68,0
22:45.4,-1.53,-0.05,-0.33,-0.05,-177.51,-210,4.68,0
22:45.4,-1.53,-0.05,-0.33,-0.05,-177.51,-210,4.68,0
22:45.4,-1.53,-0.05,-0.33,-0.05,-177.51,-210,4.68,0
22:45.4,-1.57,-0.05,0.37,-0.05,-177.51,-210,4.68,0
22:45.4,-1.62,-0.05,1.76,-0.05,-175.85,-209,2.58,0
22:45.4,-1.62,-0.05,1.76,-0.05,-175.85,-209,2.58,0
22:45.4,-1.62,-0.05,1.76,-0.05,-175.85,-209,2.58,0
22:45.4,-1.62,-0.05,2.5,-0.05,-175.85,-209,2.58,0
22:45.4,-1.74,-0.05,4.25,-0.05,-175.85,-209,2.58,0
22:45.4,-1.74,-0.05,4.25,-0.05,-175.85,-209,2.58,0
22:45.4,-1.74,-0.05,4.25,-0.05,-175.85,-209,2.58,0
22:45.4,-1.74,-0.05,5.05,-0.05,-175.85,-209,2.58,0
22:45.4,-1.93,-0.05,7.37,-0.05,-175.85,-209,2.58,0
22:45.4,-1.93,-0.05,7.37,-0.05,-175.85,-209,2.58,0
22:45.4,-1.93,-0.05,7.37,-0.05,-174.19,-208,2.72,0
22:45.4,-1.93,-0.05,8.25,-0.05,-174.19,-208,2.72,0
22:45.4,-2.19,-0.05,10.13,-0.05,-174.19,-208,2.72,0
22:45.5,-2.19,-0.05,10.13,-0.05,-174.19,-208,2.72,0
22:45.5,-2.19,-0.05,12.18,-0.05,-174.19,-208,2.72,0
22:45.5,-2.19,-0.05,12.18,-0.05,-174.19,-208,2.72,0
22:45.5,-2.48,-0.05,14.38,-0.05,-174.19,-208,2.72,0
22:45.5,-2.48,-0.05,14.38,-0.05,-174.19,-208,2.72,0
22:45.5,-2.48,-0.05,16.57,-0.05,-174.19,-208,2.72,0
22:45.5,-2.48,-0.05,16.57,-0.05,-174.19,-208,2.8,0
22:45.5,-2.63,-0.05,18.95,-0.05,-172.54,-207,2.8,0
22:45.5,-2.79,-0.05,18.95,-0.05,-172.54,-207,2.8,0
22:45.5,-2.79,-0.05,21.46,-0.05,-172.54,-207,2.8,0
22:45.5,-2.79,-0.05,21.46,-0.05,-172.54,-207,2.8,0
22:45.5,-2.79,-0.05,21.46,-0.05,-172.54,-207,2.8,0
22:45.5,-2.95,-0.05,24.04,-0.05,-172.54,-207,2.8,0
22:45.5,-3.12,-0.05,24.04,-0.05,-172.54,-207,2.8,0
22:45.5,-3.12,-0.05,26.83,-0.05,-172.54,-207,2.8,0
22:45.5,-3.12,-0.05,26.83,-0.05,-172.54,-207,2.8,0
22:45.5,-3.32,-0.05,29.88,-0.05,-172.54,-207,2.8,0
22:45.5,-3.32,-0.05,29.88,-0.05,-172.54,-207,2.8,0
22:45.5,-3.56,-0.05,33.38,-0.05,-172.54,-207,2.8,0
22:45.5,-3.56,-0.05,33.38,-0.05,-172.54,-207,2.8,0
22:45.5,-3.56,-0.05,33.38,-0.05,-172.54,-207,2.8,0
22:45.5,-3.84,-0.05,37.23,-0.05,-172.54,-207,2.8,0
22:45.5,-3.84,-0.05,37.23,-0.05,-172.54,-207,2.8,0
22:45.5,-4.11,-0.05,41.27,-0.05,-172.54,-207,2.8,0
22:45.6,-4.11,-0.05,41.27,-0.05,-172.54,-207,2.8,0
22:45.6,-4.42,-0.05,45.69,-0.05,-169.22,-205,11.89,0
22:45.6,-4.42,-0.05,45.69,-0.05,-169.22,-205,11.89,0
22:45.6,-4.42,-0.05,45.69,-0.05,-169.22,-205,11.89,0
22:45.6,-4.73,-0.05,50.21,-0.05,-169.22,-205,11.89,0
22:45.6,-4.73,-0.05,50.21,-0.05,-165.9,-203,11.98,0
22:45.6,-5.06,-0.05,55.11,-0.05,-165.9,-203,11.98,0
22:45.6,-5.06,-0.05,55.11,-0.05,-165.9,-203,11.98,0
22:45.6,-5.38,-0.05,60.07,-0.05,-164.24,-202,14.42,0
22:45.6,-5.38,-0.05,60.07,-0.05,-164.24,-202,17.62,0
22:45.6,-5.61,-0.05,64.4,-0.05,-159.26,-199,66.47,0
22:45.6,-5.61,-0.05,64.4,-0.05,-159.26,-199,66.47,0
22:45.6,-5.61,-0.05,64.4,-0.05,-159.26,-199,66.47,0
22:45.6,-5.66,-0.05,67.42,-0.05,-157.6,-198,34.79,0
22:45.6,-5.66,-0.05,67.42,-0.05,-154.29,-196,26.61,0
22:45.6,-5.61,-0.05,69.64,-0.05,-152.63,-195,27.01,0
22:45.6,-5.61,-0.05,69.64,-0.05,-152.63,-195,27.01,0
22:45.6,-5.61,-0.05,69.64,-0.05,-150.97,-194,27.78,0
22:45.6,-5.48,-0.05,71.25,-0.05,-150.97,-194,33.05,0
22:45.6,-5.27,-0.05,72.14,-0.05,-144.33,-190,33.74,0
22:45.6,-5.27,-0.05,72.14,-0.05,-144.33,-190,33.74,0
22:45.6,-5.27,-0.05,72.14,-0.05,-142.67,-189,34.22,0
22:45.7,-5.27,-0.05,74.62,-0.05,-142.67,-189,35.38,0
22:45.7,-4.7,-0.05,72.41,-0.05,-134.38,-184,36.57,0
22:45.7,-4.7,-0.05,72.41,-0.05,-134.38,-184,36.57,0
22:45.7,-4.7,-0.05,72.41,-0.05,-134.38,-184,36.57,0
22:45.7,-4.7,-0.05,74.63,-0.05,-132.72,-183,41.12,0
22:45.7,-4.24,-0.05,73.14,-0.05,-124.42,-178,41.74,0
22:45.7,-4.24,-0.05,73.14,-0.05,-124.42,-178,41.74,0
22:45.7,-4.24,-0.05,73.14,-0.05,-122.77,-177,42.94,0
22:45.7,-4.24,-0.05,75.14,-0.05,-122.77,-177,43.84,0
22:45.7,-2.95,-0.05,66.61,-0.05,-112.81,-171,45.1,0
22:45.7,-2.95,-0.05,66.61,-0.05,-112.81,-171,45.1,0
22:45.7,-2.95,-0.05,66.61,-0.05,-111.15,-170,46.19,0
22:45.7,-2.95,-0.05,68.03,-0.05,-109.49,-169,49.61,0
22:45.7,0.85,-0.05,56.73,-0.05,-101.2,-163,49.24,0
22:45.7,0.85,-0.05,56.73,-0.05,-99.54,-163,49.24,0
22:45.7,0.85,-0.05,39.24,-0.05,-97.88,-162,46.43,0
22:45.7,0.85,-0.05,39.24,-0.05,-97.88,-162,46.43,0
22:45.7,4.35,-0.05,23.99,-0.05,-89.59,-157,38.07,0
22:45.7,4.35,-0.05,23.99,-0.05,-89.59,-157,38.07,0
22:45.7,4.35,-0.05,9.36,-0.05,-87.93,-156,36.07,0
22:45.7,4.35,-0.05,9.36,-0.05,-86.27,-155,79.44,0
22:45.7,6.23,-0.05,-7.97,-0.05,-81.29,-152,26.29,0
22:45.8,8.18,-0.05,-7.97,-0.05,-82.95,-153,22.38,0
22:45.8,8.18,-0.05,-26.63,-0.05,-82.95,-153,22.38,0
22:45.8,8.18,-0.05,-26.63,-0.05,-82.95,-153,22.38,0
22:45.8,8.18,-0.05,-26.63,-0.05,-84.61,-154,14.61,0
22:45.8,9.93,-0.05,-44.61,-0.05,-84.61,-154,14.61,0
22:45.8,11.48,-0.05,-61.84,-0.05,-84.61,-154,14.61,0
22:45.8,11.48,-0.05,-61.84,-0.05,-84.61,-154,14.61,0
22:45.8,11.48,-0.05,-61.84,-0.05,-84.61,-154,14.61,0
22:45.8,12.8,-0.05,-77.92,-0.05,-87.93,-156,13.61,0
22:45.8,12.8,-0.05,-77.92,-0.05,-87.93,-156,13.61,0
22:45.8,13.74,-0.05,-91.6,-0.05,-87.93,-156,13.61,0
22:45.8,13.74,-0.05,-91.6,-0.05,-89.59,-157,14.97,0
22:45.8,13.74,-0.05,-91.6,-0.05,-92.9,-159,24.96,0
22:45.8,14.51,-0.05,-104.28,-0.05,-92.9,-159,24.96,0
22:45.8,14.51,-0.05,-104.28,-0.05,-94.56,-160,28.45,0
22:45.8,15.1,-0.05,-115.94,-0.05,-94.56,-160,28.45,0
22:45.8,15.1,-0.05,-115.94,-0.05,-96.22,-164,40.02,0
22:45.8,15.63,-0.05,-127.33,-0.05,-102.86,-165,42.13,0
22:45.8,15.63,-0.05,-127.33,-0.05,-104.52,-166,43.52,0
22:45.8,15.63,-0.05,-127.33,-0.05,-104.52,-166,43.52,0
22:45.9,15.95,-0.05,-137.31,-0.05,-106.18,-167,45.08,0
22:45.9,16.15,-0.05,-146.5,-0.05,-116.13,-173,56.58,0
22:45.9,16.15,-0.05,-146.5,-0.05,-117.79,-174,58.01,0
22:45.9,16.15,-0.05,-146.5,-0.05,-117.79,-174,58.01,0
22:45.9,16.22,-0.05,-154.66,-0.05,-121.11,-176,61.16,0
22:45.9,16.1,-0.05,-161.38,-0.05,-132.72,-183,70.35,0
22:45.9,16.1,-0.05,-161.38,-0.05,-134.38,-184,71.29,0
22:45.9,16.1,-0.05,-161.38,-0.05,-136.04,-185,72.23,0
22:45.9,16.1,-0.05,-169,-0.05,-137.7,-192,79.9,0
22:45.9,15.48,-0.05,-171.62,-0.05,-152.63,-195,84.85,0
22:45.9,15.48,-0.05,-171.62,-0.05,-154.29,-196,86.32,0
22:45.9,15.48,-0.05,-171.62,-0.05,-155.95,-197,85.72,0
